,loss,accuracy,val_loss,val_accuracy
0,0.4150027632713318,0.85457444190979,0.3157252371311188,0.8873404264450073
1,0.4170650541782379,0.8543882966041565,0.31674009561538696,0.8869680762290955
2,0.4147259294986725,0.8560993075370789,0.32283028960227966,0.8831914663314819
3,0.41190245747566223,0.8552570939064026,0.31842920184135437,0.8863297700881958
4,0.41275888681411743,0.8562854528427124,0.31507909297943115,0.8860106468200684
5,0.4146301746368408,0.8539184331893921,0.3119962513446808,0.8897340297698975
6,0.40942901372909546,0.8554432392120361,0.32149696350097656,0.8827659487724304
7,0.4104551672935486,0.8561702370643616,0.3270956575870514,0.8823404312133789
8,0.41076987981796265,0.8556560277938843,0.32029128074645996,0.886063814163208
9,0.4074132740497589,0.8561258912086487,0.31856825947761536,0.887499988079071
10,0.406859427690506,0.8568439483642578,0.3270169794559479,0.8849468231201172
11,0.4074552655220032,0.8563297986984253,0.3084755837917328,0.8927127718925476
12,0.409566193819046,0.856640100479126,0.32191362977027893,0.8842021226882935
13,0.4068535566329956,0.8573315739631653,0.31135478615760803,0.8889361619949341
14,0.4083935618400574,0.8563386797904968,0.31540045142173767,0.887393593788147
15,0.4066370129585266,0.8569414615631104,0.3152430057525635,0.8856914639472961
16,0.402458518743515,0.8584663271903992,0.3289352059364319,0.8805851340293884
17,0.40353360772132874,0.8583776354789734,0.3222883343696594,0.8836702108383179
18,0.40262117981910706,0.8588032126426697,0.3242757022380829,0.8821808695793152
19,0.40208950638771057,0.8583067655563354,0.3133496940135956,0.888085126876831
20,0.40071040391921997,0.8597074747085571,0.3313674330711365,0.8774999976158142
21,0.4022195041179657,0.8588829636573792,0.3204742670059204,0.886063814163208
22,0.40071770548820496,0.8599556684494019,0.3073941767215729,0.8910638093948364
23,0.3987453877925873,0.8609042763710022,0.3032108545303345,0.8929787278175354
24,0.4006197154521942,0.8603989481925964,0.3138231039047241,0.8896276354789734
25,0.40145576000213623,0.85916668176651,0.32602617144584656,0.8813830018043518
26,0.39944660663604736,0.8598581552505493,0.3214130699634552,0.883882999420166
27,0.3976603150367737,0.8601595759391785,0.3123173117637634,0.887393593788147
28,0.3981867730617523,0.8597961068153381,0.3142094910144806,0.888085126876831
29,0.39614689350128174,0.8603546023368835,0.31479355692863464,0.886063814163208
30,0.3986188471317291,0.8600354790687561,0.31978484988212585,0.8844149112701416
31,0.3986452519893646,0.8603723645210266,0.31877875328063965,0.8852659463882446
32,0.3967937231063843,0.8605585098266602,0.3174569606781006,0.8844149112701416
33,0.3978150486946106,0.8602305054664612,0.3177425265312195,0.8831914663314819
34,0.39537712931632996,0.8618085384368896,0.31650683283805847,0.8862233757972717
35,0.3948439955711365,0.8609485626220703,0.3214711546897888,0.8851595520973206
36,0.3933212161064148,0.8621187806129456,0.31230759620666504,0.8885638117790222
37,0.39585453271865845,0.8616577982902527,0.3140754997730255,0.886542558670044
38,0.3922189772129059,0.8619237542152405,0.3288724422454834,0.879680871963501
39,0.39122340083122253,0.8614450097084045,0.3125498592853546,0.890159547328949
40,0.3928104341030121,0.8614804744720459,0.3103734850883484,0.8901063799858093
41,0.3929476737976074,0.8617553114891052,0.31980210542678833,0.8823404312133789
42,0.3938829004764557,0.861019492149353,0.3243694603443146,0.8803723454475403
43,0.3917329013347626,0.8615691661834717,0.32733866572380066,0.881968080997467
44,0.39152538776397705,0.8615337014198303,0.31202811002731323,0.8877659440040588
45,0.3918783664703369,0.8612145185470581,0.3195262551307678,0.8831914663314819
46,0.3909117579460144,0.8621276617050171,0.31079816818237305,0.8880318999290466
47,0.38965997099876404,0.8628280162811279,0.31294000148773193,0.8887234330177307
48,0.3899762034416199,0.8613918423652649,0.31538906693458557,0.8856382966041565
49,0.3933365046977997,0.8626595735549927,0.32939252257347107,0.8809042572975159
